"id_rest","street_num","street_name","city","county_name","lat","lng"
5281,580,"oak grove ave","menlo park","San Mateo",37.45486,-122.18432
5282,1350,"el camino real","menlo park","San Mateo",37.4559,-122.18667
5283,669,"broadway","millbrae","San Mateo",37.6037,-122.39571
5284,832,"n hillview dr","milpitas","Santa Clara",37.44545,-121.89216
5285,51,"s park victoria dr","milpitas","Santa Clara",37.43455,-121.88428
5286,78,"serra way","milpitas","Santa Clara",37.42769,-121.90756
5287,560,"center st","moraga","Contra Costa",37.8579,-122.12586
5288,214,"tennant sta","morgan hill","Santa Clara",37.11249,-121.64091
5294,2967,"jefferson st","napa","Napa",38.31528,-122.29797
5295,1201,"napa town ctr spc 207","napa","Napa",38.29906,-122.28746
5296,3265,"browns valley rd","napa","Napa",38.30446,-122.32972
5297,1195,"w imola ave","napa","Napa",38.28133,-122.28881
5298,1080,"coombs st","napa","Napa",38.2993,-122.28732
5299,1160,"3rd ave","napa","Napa",38.30163,-122.23623
5300,1601,"jefferson st","napa","Napa",38.30235,-122.29432
5301,3138,"jefferson st","napa","Napa",38.31862,-122.29799
5302,627,"trancas st","napa","Napa",38.32423,-122.28636
5303,34980,"newark blvd # a-9","newark","Alameda",37.55115,-122.04975
5304,3540,"fruitvale ave","oakland","Alameda",NA,NA
5305,5942,"macarthur blvd ste a","oakland","Alameda",37.77624,-122.18306
5306,10921,"macarthur blvd","oakland","Alameda",37.74087,-122.14926
5307,3206,"e 14th st","oakland","Alameda",37.77769,-122.22538
5308,600,"hegenberger rd","oakland","Alameda",37.74556,-122.19561
5309,6099,"claremont ave","oakland","Alameda",37.8489218,-122.2528809
5310,NA,"dist.","oakland","Alameda",37.75186,-122.18283
5311,6111,"la salle ave","oakland","Alameda",37.82662,-122.21032
5312,230,"brookwood rd","orinda","Contra Costa",37.87825,-122.18155
5313,1624,"francisco blvd","pacifica","San Mateo",37.6362826,-122.4903949
5314,682,"arastradero rd","palo alto","Santa Clara",37.40254,-122.12904
5315,2615,"middlefield rd","palo alto","Santa Clara",37.43423,-122.13036
5316,435,"emerson st","palo alto","Santa Clara",37.44523,-122.16321
5317,556,"emerson","palo alto","Santa Clara",37.44387,-122.1619
5318,3946,"middlefield rd","palo alto","Santa Clara",37.41909,-122.10935
5319,1514,"fitzgerald dr","pinole","Contra Costa",37.99137,-122.30441
5320,993,"san pablo ave","pinole","Contra Costa",38.00424,-122.30486
5321,2243,"railroad","pittsburg","Contra Costa",38.01353,-121.89019
5322,4493,"century blvd","pittsburg","Contra Costa",38.00646,-121.83755
5323,636,"bailey rd","pittsburg","Contra Costa",38.01617,-121.94208
5324,1966,"contra costa blvd","pleasant hill","Contra Costa",37.9483303,-122.0599451
5325,260,"golf club rd","pleasant hill","Contra Costa",37.97168,-122.06888
5326,1661,"contra costa blvd","pleasant hill","Contra Costa",37.95407,-122.06073
5327,690,"gregory ln","pleasant hill","Contra Costa",37.94748,-122.08165
5328,1685,"santa rita rd","pleasanton","Alameda",NA,NA
5329,3500,"bernal ave unit 145","pleasanton","Alameda",37.66271,-121.85663
5330,4001,"santa rita rd ste 2","pleasanton","Alameda",37.69748,-121.87473
5331,3424,"palmer pl","pleasanton","Alameda",37.68347,-121.86715
5332,6003,"w las positas blvd","pleasanton","Alameda",37.68268,-121.90452
5333,6003,"w las positas blvd","pleasanton","Alameda",37.68268,-121.90452
5334,57,"w neal st","pleasanton","Alameda",37.66033,-121.87459
5335,690,"main st # b","pleasanton","Alameda",37.66271,-121.87444
5336,1991,"santa rita rd ste a","pleasanton","Alameda",37.67898,-121.87493
5337,2647,"washington ave","redwood city","San Mateo",37.45748,-122.23734
5338,640,"woodside rd","redwood city","San Mateo",37.46868,-122.224
5339,980,"woodside rd","redwood city","San Mateo",37.46334,-122.22525
5340,865,"woodside rd","redwood city","San Mateo",37.46538,-122.2241
5341,124,"hazelwood dr","south san francisco","San Mateo",37.64238,-122.42626
5342,9,"bayhill shopping ctr","san bruno","San Mateo",37.6268193,-122.4250857
5343,6,"graceland ln","san carlos","San Mateo",37.48935,-122.26675
5344,1648,"el camino real","san carlos","San Mateo",NA,NA
5345,784,"laurel st","san carlos","San Mateo",37.50393,-122.25851
5346,2801,"24th st","san francisco","San Francisco",37.75272,-122.40834
5347,5353,"almaden expy","san jose","Santa Clara",37.25231,-121.87575
5348,1025,"mazzone dr","san jose","Santa Clara",37.23375,-121.86564
5349,5647,"cottle rd","san jose","Santa Clara",37.25048,-121.80447
5350,1105,"s white rd","san jose","Santa Clara",37.35604,-121.81925
5351,2467,"forest ave","san jose","Santa Clara",37.32727,-121.94934
5352,1302,"s winchester blvd","san jose","Santa Clara",37.30137,-121.94971
5353,1137,"saratoga sunnyvale rd","san jose","Santa Clara",37.3046886,-122.0324749
5354,1498,"greene dr","san jose","Santa Clara",37.29624,-121.99579
5355,651,"saratoga ave","san jose","Santa Clara",37.315019,-121.9767352
5356,2137,"morrill ave","san jose","Santa Clara",37.4144572,-121.8746833
5357,7040,"santa teresa blvd","san jose","Santa Clara",37.22777,-121.77496
5358,3355,"quesada dr","san jose","Santa Clara",37.3332,-121.78729
5359,1341,"redmond ave","san jose","Santa Clara",37.22848,-121.88523
5360,3060,"monterey hwy","san jose","Santa Clara",NA,NA
5361,3110,"mckee rd","san jose","Santa Clara",37.37501,-121.83509
5362,698,"n 4th st","san jose","Santa Clara",37.35054,-121.89656
5363,2285,"mckee rd","san jose","Santa Clara",37.3649355,-121.8510055
5364,1645,"flickinger ave","san jose","Santa Clara",NA,NA
5365,NA,"","san jose","Santa Clara",37.33866,-121.88542
5366,102,"willow st","san jose","Santa Clara",37.31959,-121.88065
5367,1055,"e capitol expy","san jose","Santa Clara",37.30138,-121.82288
5368,NA,"","san jose","Santa Clara",37.33866,-121.88542
5369,1345,"s winchester blvd","san jose","Santa Clara",37.30049,-121.95108
5370,6950,"almaden expy","san jose","Santa Clara",37.21072,-121.84616
5371,2170,"fruitdale ave","san jose","Santa Clara",37.31046,-121.93108
5372,300,"el paseo de saratoga","san jose","Santa Clara",37.28857,-121.99386
5373,1779,"hillsdale ave","san jose","Santa Clara",37.26472,-121.91635
5374,162,"oakridge mall","san jose","Santa Clara",NA,NA
5375,2935,"senter rd","san jose","Santa Clara",37.29679,-121.83723
5376,2980,"stevens ln # 910","san jose","Santa Clara",37.3204916,-121.7917849
5377,NA,"","san juan bautista","San Benito",36.84584,-121.53873
5378,1766,"marina blvd","san leandro","Alameda",37.70928,-122.17038
5379,2601,"alvarado st","san leandro","Alameda",37.71073,-122.15597
5380,13700,"doolittle dr ste 102","san leandro","Alameda",37.69974,-122.17639
5381,15844,"hesperian blvd","san lorenzo","Alameda",37.68218,-122.12691
5382,133,"e 3rd ave","san mateo","San Mateo",37.56464,-122.32407
5383,1809,"whitecliff way","san mateo","San Mateo",NA,NA
5384,44,"hillsdale mall","san mateo","San Mateo",37.53809,-122.30047
5385,1308,"w hillsdale blvd","san mateo","San Mateo",37.53405,-122.32709
5386,14444,"san pablo ave","san pablo","Contra Costa",NA,NA
5387,1890,"23rd st","san pablo","Contra Costa",37.95831,-122.34672
5388,2005,"crow canyon pl # 156","san ramon","Contra Costa",37.7799,-121.9723
5389,9260,"alcosta blvd ste a5","san ramon","Contra Costa",37.73126,-121.92712
5390,3327,"montevideo dr","san ramon","Contra Costa",37.7529047,-121.9400508
5391,3591,"homestead rd","santa clara","Santa Clara",37.3388,-121.99498
5392,3438,"el camino real","santa clara","Santa Clara",37.35167,-121.99018
5393,890,"aldo ave","santa clara","Santa Clara",37.38311,-121.95018
5394,3077,"el camino real","santa clara","Santa Clara",37.35255,-121.98249
5395,2325,"el camino real # 103","santa clara","Santa Clara",37.35273,-121.96532
5396,113,"walnut ave","santa cruz","Santa Cruz",36.97325,-122.0268
5397,229,"laurel st","santa cruz","Santa Cruz",36.96887,-122.02595
5398,1836,"soquel ave","santa cruz","Santa Cruz",36.98125,-122.00015
5399,389,"coral st","santa cruz","Santa Cruz",36.9810019,-122.0330619
5400,19227,"gunther ct","saratoga","Santa Clara",NA,NA
5401,19768,"solana dr","saratoga","Santa Clara",NA,NA
5402,NA,"","saratoga","Santa Clara",37.27106,-122.01402
5403,NA,"","scotts valley","Santa Cruz",37.04957,-122.0185
5404,224,"mount hermon rd # a","scotts valley","Santa Cruz",37.04544,-122.02708
5405,258,"sunset ave","suisun city","Solano",38.24568,-122.02062
5406,744,"s wolfe rd","sunnyvale","Santa Clara",37.36495,-122.01395
5407,736,"n mathilda ave","sunnyvale","Santa Clara",37.39431,-122.02878
5408,1323,"sunnyvale saratoga rd","sunnyvale","Santa Clara",37.35131,-122.03282
5409,1031,"bryant way","sunnyvale","Santa Clara",NA,NA
5410,1111,"w el camino real","sunnyvale","Santa Clara",37.3736,-122.05327
5411,1613,"decoto rd","union city","Alameda",37.58943,-122.02159
5412,31848,"alvarado blvd","union city","Alameda",37.59044,-122.07042
5413,137,"plaza dr # 313","vallejo","Solano",38.13174,-122.21555
5414,5182,"sonoma blvd","vallejo","Solano",38.14725,-122.25442
5415,2120,"springs rd","vallejo","Solano",38.10627,-122.21684
5416,818,"tennessee st","vallejo","Solano",38.11012,-122.24887
5417,1143,"tennessee st","vallejo","Solano",38.10957,-122.24356
5418,1550,"newell ave","walnut creek","Contra Costa",37.89317,-122.05987
5419,2300,"n main st","walnut creek","Contra Costa",37.91137,-122.06503
5420,2977,"ygnacio valley rd","walnut creek","Contra Costa",37.92648,-122.01651
5421,2305,"lomond ln","walnut creek","Contra Costa",37.91686,-122.02291
5422,130,"e lake ave","watsonville","Santa Cruz",36.91309,-121.75594
5424,7764,"old redwood hwy","cotati","Sonoma",38.33118,-122.71009
5425,424,"las gallinas ave","san rafael","Marin",38.00463,-122.54071
5426,1055,"las ovejas ave","san rafael","Marin",38.01843,-122.56828
5427,767,"lincoln ave","san rafael","Marin",37.96809,-122.52417
5428,196,"northgate one","san rafael","Marin",38.00769,-122.54675
5429,1111,"francisco blvd e","san rafael","Marin",37.95802,-122.50245
5430,901,"village ct","santa rosa","Sonoma",38.4428375,-122.6858652
5431,2790,"santa rosa ave","santa rosa","Sonoma",38.40907,-122.71338
5432,440,"e todd rd","santa rosa","Sonoma",38.3866,-122.70929
5433,935,"gravenstein hwy s","sebastopol","Sonoma",38.39218,-122.81722
5436,1480,"haight st","san francisco","San Francisco",37.77017,-122.44667
5437,2223,"chestnut st","san francisco","San Francisco",37.80023,-122.43981
5438,124,"hazelwood dr","south san francisco","San Mateo",37.64238,-122.42626
5439,1305,"sutter st","san francisco","San Francisco",37.7873572,-122.4220585
5440,984,"market st","san francisco","San Francisco",37.7827,-122.40997
5441,536,"davis st","san francisco","San Francisco",37.79738,-122.39828
5442,5351,"geary blvd","san francisco","San Francisco",37.78023,-122.47696
5443,1447,"taraval st","san francisco","San Francisco",37.74253,-122.48183
5444,688,"san jose ave","san francisco","San Francisco",37.74416,-122.42282
5445,1470,"fillmore st","san francisco","San Francisco",37.78296,-122.4325
5446,39,"pier","san francisco","San Francisco",37.80885,-122.41023
5447,3142,"noriega st","san francisco","San Francisco",NA,NA
5448,1300,"castro st","san francisco","San Francisco",37.7511,-122.43421
5449,2015,"fillmore st","san francisco","San Francisco",37.78814,-122.43396
5450,2842,"diamond st","san francisco","San Francisco",37.73405,-122.43424
5451,1804,"polk st","san francisco","San Francisco",37.7935,-122.42104
5452,721,"irving st","san francisco","San Francisco",37.76386,-122.46553
5453,1108,"market st","san francisco","San Francisco",37.7809,-122.41243
5454,203,"univerisity ave","palo alto","Santa Clara",37.44496,-122.16291
5455,NA,"ave","palo alto","Santa Clara",37.44466,-122.16079
5456,341,"santa cruz","menlo park","San Mateo",37.45055,-122.18547
5457,520,"ramona","palo alto","Santa Clara",37.4448,-122.16191
5458,NA,"","palo alto","Santa Clara",37.44466,-122.16079
5459,NA,"of cahalan ave. and santa teresa blvd.","san jose","Santa Clara",37.23874,-121.85082
5460,737,"buena vista ave","alameda","Alameda",37.77734,-122.27505
5461,1400,"el camino real","belmont","San Mateo",37.51722,-122.27264
5462,1888,"solano ave","berkeley","Alameda",37.89123,-122.27739
5463,2006,"9th st","berkeley","Alameda",37.8682062,-122.2944353
5464,2914,"college ave","berkeley","Alameda",37.85798,-122.25337
5465,1459,"university ave","berkeley","Alameda",37.8704021,-122.2835231
5466,2556,"telegraph ave","berkeley","Alameda",37.86391,-122.25894
5467,2286,"shattuck ave.","berkeley","Alameda",37.8680454,-122.2681534
5468,2160,"university ave","berkeley","Alameda",37.872,-122.26701
5469,1902,"university ave","berkeley","Alameda",37.87127,-122.27267
5470,2175,"allston way","berkeley","Alameda",37.86988,-122.26612
5471,48,"shattuck sq # 99","berkeley","Alameda",37.87192,-122.26808
5472,2012,"shattuck ave","berkeley","Alameda",37.87173,-122.26867
5473,11321,"e.183rd st.","cerritos","Los Angeles",33.86623,-118.09252
5474,1901,"salvio st","concord","Contra Costa",37.97654,-122.03733
5475,6830,"village pky","dublin","Alameda",37.70644,-121.9246
5476,5901,"christie ave ste 207","emeryville","Alameda",37.84018,-122.29552
5477,2617,"n texas st # a","fairfield","Solano",38.2766336,-122.0343349
5478,3790,"mowry ave","fremont","Alameda",37.54967,-121.98624
5479,44018,"geddy ct","fremont","Alameda",37.51819,-121.92667
5480,34145,"fremont blvd # a8","fremont","Alameda",37.57588,-122.04382
5481,5144,"mowry ave","fremont","Alameda",37.53391,-121.99948
5482,22532,"foothill blvd","hayward","Alameda",NA,NA
5483,38,"los altos sq","los altos","Santa Clara",37.39763,-122.11176
5484,412,"n santa cruz ave","los gatos","Santa Clara",37.2294,-121.98019
5485,68,"s abel st","milpitas","Santa Clara",37.42924,-121.90816
5492,2042,"macarthur blvd","oakland","Alameda",37.80091,-122.21744
5493,1400,"franklin st","oakland","Alameda",37.80388,-122.2695
5494,1400,"franklin st","oakland","Alameda",37.80388,-122.2695
5495,1628,"webster st","oakland","Alameda",37.80526,-122.26721
5496,369,"lytton ave.","palo alto","Santa Clara",37.44767,-122.16216
5497,393,"s california ave","palo alto","Santa Clara",37.42657,-122.14426
5498,337,"railroad","pittsburg","Contra Costa",38.033,-121.88321
5499,4555,"hopyard rd ste 5","pleasanton","Alameda",37.68915,-121.9023
5500,846,"jefferson ave # d","redwood city","San Mateo",37.48554,-122.22824
5501,1,"embarcadero center","san francisco","San Francisco",37.7945,-122.39964
5502,NA,"square","san francisco","San Francisco",37.77713,-122.41964
5503,350,"jackson","san francisco","San Francisco",37.79675,-122.4015
5504,1122,"post","san francisco","San Francisco",37.78704,-122.42029
5505,417,"o'farrell","san francisco","San Francisco",37.78574,-122.41177
5506,1956,"1/2 lombard","san francisco","San Francisco",37.80043,-122.43383
5507,160,"ellis","san francisco","San Francisco",37.78546,-122.409
5508,3131,"webster","san francisco","San Francisco",37.79968,-122.4346
5509,1875,"union","san francisco","San Francisco",37.79749,-122.43
5510,532,"valencia","san francisco","San Francisco",37.76433,-122.42212
5511,48,"5th","san francisco","San Francisco",37.7832236,-122.4073161
5512,775,"frederick","san francisco","San Francisco",37.7657251,-122.4570099
5513,3489,"mission st.","san francisco","San Francisco",37.7411,-122.42257
5514,2634,"alum rock avenue","san jose","Santa Clara",37.3607,-121.83681
5515,2843,"s white rd","san jose","Santa Clara",37.32334,-121.79744
5516,895,"willow st","san jose","Santa Clara",37.31041,-121.89716
5517,484,"blossom hill rd","san jose","Santa Clara",37.251018,-121.8340376
5518,2299,"s el camino real","san mateo","San Mateo",37.54588,-122.30678
5519,5155,"stevens creek blvd","santa clara","Santa Clara",37.32323,-121.99331
5520,3650,"el camino real","santa clara","Santa Clara",37.3520651,-121.9985399
5521,3660,"el camino real","santa clara","Santa Clara",37.3520651,-121.9985732
5522,544,"lawrence expressway,","santa clara","Santa Clara",37.3328104,-121.9958692
5523,3530,"el camino real","santa clara","Santa Clara",37.35197,-121.99351
5524,1700,"civic center dr apt 402","santa clara","Santa Clara",37.35485,-121.95747
5525,3426,"el camino real","santa clara","Santa Clara",37.35167,-121.99018
5526,1001,"center st","santa cruz","Santa Cruz",36.97583,-122.02893
5527,270,"soquel ave","santa cruz","Santa Cruz",36.97359,-122.02197
5528,NA,"","sausalito","Marin",37.85925,-122.48859
5529,2525,"s main st","soquel","Santa Cruz",36.98474,-121.9562
5530,1214,"apollo way # 404","sunnyvale","Santa Clara",37.37853,-121.99491
5531,NA,"expwy, just south of 101","sunnyvale","Santa Clara",37.39205,-121.9985
5532,1214,"apollo way suite 404b","sunnyvale","Santa Clara",37.37853,-121.99491
5533,889,"e el camino real","sunnyvale","Santa Clara",37.3538042,-122.0149024
5534,1521,"n main st","walnut creek","Contra Costa",NA,NA
5535,20803,"stevens creek blvd.","cupertino","Santa Clara",37.32333,-122.03757
5536,2550,"san ramon valley blvd","san ramon","Contra Costa",37.77283,-121.9739
5537,1025,"university ave.","berkeley","Alameda",37.86918,-122.29313
5538,707,"redwood hwy","mill valley","Marin",37.89341,-122.51715
5539,409,"mendocino ave","santa rosa","Sonoma",NA,NA
5540,535,"ross st","santa rosa","Sonoma",38.44181,-122.7165
5541,9960,"highway 1","sebastopol","Sonoma",38.39539,-122.82834
5542,417,"ofarrell st","san francisco","San Francisco",37.78574,-122.41177
5543,237,"fillmore st","san francisco","San Francisco",37.77182,-122.43053
5544,160,"ellis st","san francisco","San Francisco",37.78546,-122.409
5545,5625,"geary blvd","san francisco","San Francisco",37.7801,-122.47998
5546,5255,"mowry","fremont","Alameda",37.53416,-122.00093
5547,2606,"broadway","redwood city","San Mateo",37.4864173,-122.2334219
5548,140,"n. civic dr.","walnut creek","Contra Costa",37.90786,-122.05833
5549,129,"lytton avenue","palo alto","Santa Clara",37.44483,-122.16502
5550,400,"valley way","milpitas","Santa Clara",37.42697,-121.91465
5553,641,"vallejo st","san francisco","San Francisco",37.79843,-122.40842
5554,1037,"valencia st. near 21st st","san francisco","San Francisco",37.7563,-122.42088
5555,NA,"ave, south of coe.","san jose","Santa Clara",37.31524,-121.89554
5556,3721,"geary","san francisco","San Francisco",37.78093,-122.45935
5558,1690,"locust","walnut creek","Contra Costa",37.90201,-122.06305
5559,20956,"homestead rd","cupertino","Santa Clara",37.33685,-122.04032
5560,78,"east 3rd avenue","san mateo","San Mateo",37.56374,-122.32439
5561,NA,"between greary and ofarrell","san francisco","San Francisco",37.78265,-122.43765
5562,7467,"village parkway","dublin","Alameda",37.711675,-121.9271934
5563,1040,"columbus","san francisco","San Francisco",37.80417,-122.41526
5564,678,"post","san francisco","San Francisco",37.78788,-122.41306
5565,615,"balboa","san francisco","San Francisco",37.77702,-122.46534
5566,417,"clement","san francisco","San Francisco",37.78273,-122.46369
5567,4041,"judah st","san francisco","San Francisco",37.7603,-122.50554
5568,1617,"fourth st","san rafael","Marin",37.97383,-122.53733
5569,201,"university ave","palo alto","Santa Clara",37.44496,-122.16292
5570,NA,"london villiage","oakland","Alameda",37.80777,-122.19751
5571,1243,"noriega","san francisco","San Francisco",37.75396,-122.47719
5572,995,"pine rd","santa rosa","Sonoma",38.47229,-122.73775
5573,464,"st","sonoma","Sonoma",38.29188,-122.45728
5574,5701,"geary blvd","san francisco","San Francisco",37.77997,-122.48059
5575,518,"bryant","palo alto","Santa Clara",37.44541,-122.16127
5576,200,"montgomery st","san ramon","Contra Costa",37.76481,-121.95165
5577,30,"jack london square","oakland","Alameda",37.7948124,-122.2769101
5578,NA,"o box 4025-156","alameda","Alameda",37.76707,-122.24584
5579,2337,"blanding ave","alameda","Alameda",37.7710375,-122.2381343
5580,150,"rancho del mar","aptos","Santa Cruz",36.9784683,-121.9078237
5581,2039,"ralston ave","belmont","San Mateo",37.51205,-122.29385
5582,2420,"shattuck ave","berkeley","Alameda",NA,NA
5583,NA,"& virginia","berkeley","Alameda",37.87662,-122.26867
5584,2629,"ashby ave","berkeley","Alameda",37.85722,-122.25364
5585,2115,"allston way","berkeley","Alameda",37.86974,-122.2672
5586,1539,"solano ave","berkeley","Alameda",37.89121,-122.2863
5587,2468,"shattuck ave","berkeley","Alameda",37.86457,-122.26795
5588,1235,"san pablo ave","berkeley","Alameda",37.88108,-122.29564
5589,1799,"university ave.","berkeley","Alameda",37.87154,-122.27549
5590,1799,"university ave.","berkeley","Alameda",37.87154,-122.27549
5591,313,"oak st","brentwood","Contra Costa",37.9325303,-121.6952673
5592,216,"california dr","burlingame","San Mateo",NA,NA
5593,1095,"rollins rd # 200","burlingame","San Mateo",37.58838,-122.35989
5594,1818,"gilbreth rd","burlingame","San Mateo",37.60059,-122.37541
5595,297,"california dr","burlingame","San Mateo",NA,NA
5596,1364,"lincoln ave","calistoga","Napa",38.57831,-122.57886
5597,1226,"washington st ste b","calistoga","Napa",38.57893,-122.57948
5598,3155,"south bascom avenue","campbell","Santa Clara",37.26615,-121.9417
5599,2509,"s bascom ave","campbell","Santa Clara",37.27767,-121.9326
5600,33,"s central ave","campbell","Santa Clara",37.28659,-121.94386
5601,3155,"s bascom ave # b","campbell","Santa Clara",37.26615,-121.9417
5602,911,"capitola ave # a","capitola","Santa Cruz",36.98268,-121.95284
5603,1855,"41st ave","capitola","Santa Cruz",36.97597,-121.96613
5604,316,"capitola ave","capitola","Santa Cruz",36.97366,-121.95252
5605,3600,"castro valley blvd","castro valley","Alameda",NA,NA
5606,3837,"castro valley blvd","castro valley","Alameda",37.6936761,-122.0687411
5607,20400,"lake chabot rd","castro valley","Alameda",37.6964,-122.08641
5608,1825,"sutter st","concord","Contra Costa",37.9737,-122.03828
5609,4668,"deercreek ln","concord","Contra Costa",37.95412,-121.9817
5610,1140,"lane","concord","Contra Costa",37.95193,-122.02421
5611,4425,"treat blvd ste f","concord","Contra Costa",37.96295,-121.99435
5612,1508,"kirker pass rd","concord","Contra Costa",NA,NA
5613,10275,"s de anza blvd","cupertino","Santa Clara",37.31933,-122.03285
5614,20840,"stevens creek blvd","cupertino","Santa Clara",37.32245,-122.03861
5615,20343,"stevens creek blvd","cupertino","Santa Clara",37.32324,-122.02952
5616,10348,"n wolfe rd","cupertino","Santa Clara",37.3279437,-122.0136174
5617,11,"glenwood ave","daly city","San Mateo",37.7018,-122.48589
5618,267,"hartz ave","danville","Contra Costa",37.8225,-122.00148
5619,3459,"blackhawk plaza cir","danville","Contra Costa",37.800092,-121.918395
5620,171,"hartz ave","danville","Contra Costa",37.82353,-122.00228
5621,111,"town and country dr","danville","Contra Costa",NA,NA
5622,318,"sycamore valley rd w","danville","Contra Costa",37.8117625,-121.9968133
5623,6121,"hollis st","emeryville","Alameda",37.84281,-122.29044
5624,1300,"gateway blvd","fairfield","Solano",38.26309,-122.05068
5625,711,"madison st","fairfield","Solano",NA,NA
5626,6250,"highway 9","felton","Santa Cruz",37.05214,-122.07273
5627,6231,"graham hill rd.","felton","Santa Cruz",37.0514549,-122.0690557
5628,5141,"mowry ave","fremont","Alameda",37.5353868,-121.9995274
5629,5200,"mowry ave","fremont","Alameda",37.53358,-121.99934
5630,42249,"forsythia dr","fremont","Alameda",37.53847,-121.93548
5631,40723,"grimmer blvd","fremont","Alameda",37.53451,-121.96749
5632,35760,"fremont blvd","fremont","Alameda",37.567,-122.02389
5633,1360,"1st st","gilroy","Santa Clara",37.01259,-121.59539
5634,315,"main st","half moon bay","San Mateo",37.46553,-122.42863
5635,20102,"mission blvd","hayward","Alameda",37.68688,-122.10182
5636,467,"jackson st","hayward","Alameda",37.66273,-122.08379
5637,22521,"main st","hayward","Alameda",NA,NA
5638,24131,"mission blvd","hayward","Alameda",37.66593,-122.07892
5639,24688,"hesperian blvd","hayward","Alameda",37.64773,-122.10656
5640,846,"b st","hayward","Alameda",37.67194,-122.08464
5641,3196,"lucas cir","lafayette","Contra Costa",37.86855,-122.09001
5642,3604,"mount diablo blvd","lafayette","Contra Costa",37.89155,-122.12397
5643,5,"smoke tree ct","lafayette","Contra Costa",37.95348,-122.10286
5644,3685,"mount diablo blvd ste 120","lafayette","Contra Costa",37.88951,-122.12965
5645,210,"lafayette cir","lafayette","Contra Costa",37.89031,-122.12149
5646,2220,"first st","livermore","Alameda",37.681704,-121.7690063
5647,139,"main st","los altos","Santa Clara",37.37965,-122.11457
5648,4546,"el camino real","los altos","Santa Clara",37.40116,-122.11463
5649,4926,"el camino real","los altos","Santa Clara",37.39738,-122.10766
5650,50,"university ave ste 38","los gatos","Santa Clara",37.2234,-121.98174
5651,NA,"","los gatos","Santa Clara",37.22131,-121.97927
5652,160,"w main st","los gatos","Santa Clara",37.22259,-121.9832
5653,701,"main st","martinez","Contra Costa",NA,NA
5654,611,"escobar st","martinez","Contra Costa",38.01779,-122.13781
5655,309,"warmcastle ct","martinez","Contra Costa",37.99312,-122.09365
5656,1850,"el camino real","menlo park","San Mateo",37.45941,-122.19402
5659,933,"freeway dr","napa","Napa",38.2984672,-122.303089
5660,2161,"sandra dr","napa","Napa",38.31718,-122.31166
5661,645,"1st st","napa","Napa",38.30086,-122.28165
5662,1508,"meek ave","napa","Napa",38.3074,-122.27147
5663,1011,"soscol rd","napa","Napa",38.2999238,-122.2834887
5664,3900,"new park mall rd","newark","Alameda",37.52495,-122.00467
5665,2330,"telegraph ave","oakland","Alameda",37.81314,-122.26832
5666,3100,"high st","oakland","Alameda",37.78447,-122.19978
5667,3306,"lakeshore ave","oakland","Alameda",37.8106575,-122.2439042
5668,8520,"pardee dr","oakland","Alameda",37.73069,-122.20089
5669,2059,"mountain blvd","oakland","Alameda",37.8264496,-122.2095367
5670,2220,"mountain blvd ste 100","oakland","Alameda",37.82345,-122.20727
5671,1532,"san pablo ave","oakland","Alameda",37.8058122,-122.2715688
5672,1464,"webster st","oakland","Alameda",37.80412,-122.26787
5673,5655,"college ave","oakland","Alameda",37.84461,-122.25283
5674,4207,"park blvd","oakland","Alameda",37.8075,-122.22277
5675,3355,"lakeshore ave","oakland","Alameda",37.81133,-122.24329
5676,5655,"college ave","oakland","Alameda",37.84461,-122.25283
5677,5912,"college ave","oakland","Alameda",37.84753,-122.25187
5678,5356,"college ave","oakland","Alameda",37.83938,-122.25104
5679,3953,"piedmont ave","oakland","Alameda",37.82544,-122.25415
5680,552,"grand ave","oakland","Alameda",37.80903,-122.25073
5681,65,"moraga way","orinda","Contra Costa",37.8783504,-122.1807318
5682,NA,"","orinda","Contra Costa",37.88363,-122.18942
5683,67,"aura vista dr","pacifica","San Mateo",37.65148,-122.49181
5684,717,"stanford shopping ctr","palo alto","Santa Clara",37.44241,-122.17301
5685,2437,"birch st","palo alto","Santa Clara",37.42735,-122.14336
5686,233,"university ave","palo alto","Santa Clara",37.44533,-122.16253
5687,560,"waverley st","palo alto","Santa Clara",37.44637,-122.15977
5688,1058,"elwell ct","palo alto","Santa Clara",37.43248,-122.10257
5689,2115,"saint francis dr","palo alto","Santa Clara",37.44814,-122.12611
5690,520,"cowper st","palo alto","Santa Clara",37.4477,-122.15906
5691,388,"university ave","palo alto","Santa Clara",37.44684,-122.16028
5692,247,"hamilton ave","palo alto","Santa Clara",NA,NA
5693,452,"university ave","palo alto","Santa Clara",37.4475,-122.15965
5694,1390,"n.mcdowell #l","petaluma","Sonoma",38.27616,-122.6676
5695,208,"petaluma boulevard north","petaluma","Sonoma",38.23608,-122.641
5696,1569,"kingsly dr","pittsburg","Contra Costa",37.99126,-121.8765
5697,745,"railroad","pittsburg","Contra Costa",38.02993,-121.88396
5698,6025,"w las positas blvd","pleasanton","Alameda",37.68266,-121.9044
5699,5100,"hopyard rd","pleasanton","Alameda",37.69779,-121.90414
5700,405,"main st.","pleasanton","Alameda",37.65973,-121.87658
5701,4555,"hopyard rd ste 25","pleasanton","Alameda",37.68915,-121.9023
5702,649,"main st","pleasanton","Alameda",37.66242,-121.87528
5703,2525,"el camino real","redwood city","San Mateo",37.4743,-122.21694
